detector,dataset,probability,label,image_path
srm,UADFV_train,0.92604136,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0033_fake/022.png
srm,UADFV_train,0.9217104,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0023_fake/176.png
srm,UADFV_train,0.90985656,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0025_fake/129.png
srm,UADFV_train,0.14899237,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0042/597.png
srm,UADFV_train,0.89519733,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0012_fake/026.png
srm,UADFV_train,0.9554237,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0041_fake/1024.png
srm,UADFV_train,0.046100095,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0025/076.png
srm,UADFV_train,0.79351014,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0029_fake/045.png
srm,UADFV_train,0.027338944,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0002/062.png
srm,UADFV_train,0.25759065,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0040/479.png
srm,UADFV_train,0.16305469,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0046/421.png
srm,UADFV_train,0.8619891,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0030_fake/036.png
srm,UADFV_train,0.07795634,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0013/360.png
srm,UADFV_train,0.0391476,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0026/053.png
srm,UADFV_train,0.18291529,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0004/107.png
srm,UADFV_train,0.5413951,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0043_fake/156.png
srm,UADFV_train,0.7941318,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0003_fake/023.png
srm,UADFV_train,0.6596881,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0043_fake/756.png
srm,UADFV_train,0.9064576,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0032_fake/042.png
srm,UADFV_train,0.9204276,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0033_fake/070.png
srm,UADFV_train,0.1030544,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0037/087.png
srm,UADFV_train,0.3649769,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0034/129.png
srm,UADFV_train,0.94178957,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0041_fake/132.png
srm,UADFV_train,0.4178851,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0043_fake/260.png
srm,UADFV_train,0.15266511,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0009/227.png
srm,UADFV_train,0.916646,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0031_fake/166.png
srm,UADFV_train,0.0352494,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0022/310.png
srm,UADFV_train,0.063327834,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0004/018.png
srm,UADFV_train,0.9540597,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0014_fake/117.png
srm,UADFV_train,0.034110565,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0046/044.png
srm,UADFV_train,0.26165822,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0043/981.png
srm,UADFV_train,0.1920502,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0003/099.png
srm,UADFV_train,0.8464326,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0037_fake/076.png
srm,UADFV_train,0.8518217,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0024_fake/065.png
srm,UADFV_train,0.114353,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0036/036.png
srm,UADFV_train,0.06984441,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0044/368.png
srm,UADFV_train,0.9062217,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0013_fake/012.png
srm,UADFV_train,0.94269943,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0007_fake/025.png
srm,UADFV_train,0.88602376,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0026_fake/151.png
srm,UADFV_train,0.8006082,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0039_fake/037.png
srm,UADFV_train,0.04378861,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0047/794.png
srm,UADFV_train,0.088436596,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0038/098.png
srm,UADFV_train,0.03569703,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0014/144.png
srm,UADFV_train,0.18738593,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0032/036.png
srm,UADFV_train,0.9702688,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0041_fake/429.png
srm,UADFV_train,0.6572961,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0020_fake/039.png
srm,UADFV_train,0.8958616,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0000_fake/234.png
srm,UADFV_train,0.15584835,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0005/110.png
srm,UADFV_train,0.19660851,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0032/030.png
srm,UADFV_train,0.28344822,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0029/120.png
srm,UADFV_train,0.9304314,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0017_fake/010.png
srm,UADFV_train,0.21258147,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0048/701.png
srm,UADFV_train,0.14171092,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0044/884.png
srm,UADFV_train,0.11679848,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0042/1194.png
srm,UADFV_train,0.9072984,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0035_fake/038.png
srm,UADFV_train,0.1797074,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0019/064.png
srm,UADFV_train,0.9655042,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0036_fake/092.png
srm,UADFV_train,0.8951515,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0032_fake/030.png
srm,UADFV_train,0.9382117,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0018_fake/087.png
srm,UADFV_train,0.041419327,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0016/061.png
srm,UADFV_train,0.062230956,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0013/000.png
srm,UADFV_train,0.19151872,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0042/1151.png
srm,UADFV_train,0.09318006,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0015/090.png
srm,UADFV_train,0.91809785,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0011_fake/401.png
srm,UADFV_train,0.9787738,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0036_fake/023.png
srm,UADFV_train,0.945947,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0033_fake/014.png
srm,UADFV_train,0.11727805,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0037/020.png
srm,UADFV_train,0.051774517,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0031/080.png
srm,UADFV_train,0.3319436,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0006/111.png
srm,UADFV_train,0.05026367,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0015/209.png
srm,UADFV_train,0.9470964,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0027_fake/061.png
srm,UADFV_train,0.5725625,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0033/008.png
srm,UADFV_train,0.80054146,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0002_fake/062.png
srm,UADFV_train,0.056346867,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0007/046.png
srm,UADFV_train,0.0372581,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0016/037.png
srm,UADFV_train,0.54279655,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0034_fake/094.png
srm,UADFV_train,0.9745641,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0045_fake/404.png
srm,UADFV_train,0.8917346,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0007_fake/041.png
srm,UADFV_train,0.22411217,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0043/763.png
srm,UADFV_train,0.045064684,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0001/067.png
srm,UADFV_train,0.8610689,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0027_fake/099.png
srm,UADFV_train,0.96573603,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0032_fake/140.png
srm,UADFV_train,0.89425135,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0034_fake/039.png
srm,UADFV_train,0.90580064,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0022_fake/155.png
srm,UADFV_train,0.9278832,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0001_fake/166.png
srm,UADFV_train,0.07313537,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0018/261.png
srm,UADFV_train,0.28495842,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0032/171.png
srm,UADFV_train,0.9500939,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0042_fake/298.png
srm,UADFV_train,0.03460208,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0008/058.png
srm,UADFV_train,0.81642836,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0022_fake/288.png
srm,UADFV_train,0.9360187,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0007_fake/015.png
srm,UADFV_train,0.9545748,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0038_fake/078.png
srm,UADFV_train,0.9402767,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0042_fake/1107.png
srm,UADFV_train,0.8358351,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0010_fake/292.png
srm,UADFV_train,0.7888467,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0005_fake/104.png
srm,UADFV_train,0.05031027,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0017/101.png
srm,UADFV_train,0.9349473,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0008_fake/158.png
srm,UADFV_train,0.057620145,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0040/1079.png
srm,UADFV_train,0.05374707,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0021/028.png
srm,UADFV_train,0.97233003,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0045_fake/664.png
srm,UADFV_train,0.94864714,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0023_fake/132.png
srm,UADFV_train,0.5211407,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0028_fake/097.png
srm,UADFV_train,0.062488236,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0001/129.png
srm,UADFV_train,0.90399015,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0038_fake/122.png
srm,UADFV_train,0.029561464,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0004/003.png
srm,UADFV_train,0.04704426,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0012/013.png
srm,UADFV_train,0.90736014,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0016_fake/057.png
srm,UADFV_train,0.9055431,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0035_fake/115.png
srm,UADFV_train,0.04726771,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0023/132.png
srm,UADFV_train,0.12411477,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0042/1322.png
srm,UADFV_train,0.92886895,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0009_fake/275.png
srm,UADFV_train,0.10319367,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0041/429.png
srm,UADFV_train,0.824925,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0010_fake/322.png
srm,UADFV_train,0.94440216,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0012_fake/202.png
srm,UADFV_train,0.102991275,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0028/048.png
srm,UADFV_train,0.14806055,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0005/091.png
srm,UADFV_train,0.90815866,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0001_fake/141.png
srm,UADFV_train,0.6290425,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0034_fake/144.png
srm,UADFV_train,0.050548945,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0022/299.png
srm,UADFV_train,0.9242361,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0021_fake/028.png
srm,UADFV_train,0.10040877,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0044/184.png
srm,UADFV_train,0.90673363,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0011_fake/174.png
srm,UADFV_train,0.040469278,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0011/254.png
srm,UADFV_train,0.08256503,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0011/321.png
srm,UADFV_train,0.043560073,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0016/041.png
srm,UADFV_train,0.030884186,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0025/081.png
srm,UADFV_train,0.94801944,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0039_fake/116.png
srm,UADFV_train,0.051287483,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0024/072.png
srm,UADFV_train,0.83657634,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0040_fake/1025.png
srm,UADFV_train,0.9592127,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0015_fake/195.png
srm,UADFV_train,0.92583966,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0014_fake/196.png
srm,UADFV_train,0.05105175,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0022/255.png
srm,UADFV_train,0.1316482,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0006/075.png
srm,UADFV_train,0.06879973,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0014/019.png
srm,UADFV_train,0.787558,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0005_fake/130.png
srm,UADFV_train,0.84601754,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0031_fake/123.png
srm,UADFV_train,0.13336201,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0037/059.png
srm,UADFV_train,0.06384595,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0007/087.png
srm,UADFV_train,0.96907985,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0014_fake/176.png
srm,UADFV_train,0.05309185,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0032/147.png
srm,UADFV_train,0.8203441,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0046_fake/508.png
srm,UADFV_train,0.8946627,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0002_fake/243.png
srm,UADFV_train,0.96597046,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0012_fake/074.png
srm,UADFV_train,0.95890135,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0012_fake/195.png
srm,UADFV_train,0.10353573,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0027/167.png
srm,UADFV_train,0.040706225,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0047/614.png
srm,UADFV_train,0.045399446,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0012/053.png
srm,UADFV_train,0.3362292,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0034/149.png
srm,UADFV_train,0.89476633,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0030_fake/091.png
srm,UADFV_train,0.88488144,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0013_fake/228.png
srm,UADFV_train,0.6612447,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0027_fake/130.png
srm,UADFV_train,0.9540982,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0040_fake/157.png
srm,UADFV_train,0.21681947,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0018/087.png
srm,UADFV_train,0.876482,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0029_fake/115.png
srm,UADFV_train,0.9015148,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0021_fake/042.png
srm,UADFV_train,0.9181567,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0018_fake/000.png
srm,UADFV_train,0.11164431,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0046/377.png
srm,UADFV_train,0.85455567,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0026_fake/083.png
srm,UADFV_train,0.1929006,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0012/134.png
srm,UADFV_train,0.95775944,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0038_fake/110.png
srm,UADFV_train,0.15484089,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0027/161.png
srm,UADFV_train,0.033953585,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0003/009.png
srm,UADFV_train,0.91914546,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0019_fake/059.png
srm,UADFV_train,0.9133074,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0035_fake/042.png
srm,UADFV_train,0.8344573,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0031_fake/010.png
srm,UADFV_train,0.92720777,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0011_fake/254.png
srm,UADFV_train,0.9147585,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0009_fake/218.png
srm,UADFV_train,0.10483898,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0027/030.png
srm,UADFV_train,0.09424682,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0048/087.png
srm,UADFV_train,0.9706217,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0004_fake/085.png
srm,UADFV_train,0.13159709,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0028/084.png
srm,UADFV_train,0.94520646,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0028_fake/048.png
srm,UADFV_train,0.8772152,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0040_fake/197.png
srm,UADFV_train,0.9315609,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0007_fake/133.png
srm,UADFV_train,0.8970738,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0026_fake/197.png
srm,UADFV_train,0.09569901,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0012/033.png
srm,UADFV_train,0.95710945,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0045_fake/693.png
srm,UADFV_train,0.8283276,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0024_fake/108.png
srm,UADFV_train,0.042536482,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0022/266.png
srm,UADFV_train,0.9018051,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0001_fake/086.png
srm,UADFV_train,0.11318734,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0045/346.png
srm,UADFV_train,0.06269502,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0021/042.png
srm,UADFV_train,0.86820453,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0016_fake/119.png
srm,UADFV_train,0.8938894,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0007_fake/066.png
srm,UADFV_train,0.024125993,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0047/486.png
srm,UADFV_train,0.14960098,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0003/056.png
srm,UADFV_train,0.8426699,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0003_fake/033.png
srm,UADFV_train,0.055854112,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0026/219.png
srm,UADFV_train,0.019470328,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0002/117.png
srm,UADFV_train,0.9129586,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0013_fake/024.png
srm,UADFV_train,0.96345466,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0048_fake/759.png
srm,UADFV_train,0.9026005,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0019_fake/076.png
srm,UADFV_train,0.8832428,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0034_fake/024.png
srm,UADFV_train,0.8877936,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0010_fake/336.png
srm,UADFV_train,0.84258825,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0025_fake/038.png
srm,UADFV_train,0.89120746,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0029_fake/095.png
srm,UADFV_train,0.11985993,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0046/088.png
srm,UADFV_train,0.0574645,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0032/110.png
srm,UADFV_train,0.07637542,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0028/057.png
srm,UADFV_train,0.81755906,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0034_fake/014.png
srm,UADFV_train,0.021837004,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0025/057.png
srm,UADFV_train,0.88852227,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0006_fake/084.png
srm,UADFV_train,0.35467058,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0005/032.png
srm,UADFV_train,0.9256375,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0009_fake/132.png
srm,UADFV_train,0.1304884,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0018/224.png
srm,UADFV_train,0.90558034,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0001_fake/061.png
srm,UADFV_train,0.046206903,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0020/060.png
srm,UADFV_train,0.118845314,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0007/005.png
srm,UADFV_train,0.14595126,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0037/027.png
srm,UADFV_train,0.9120731,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0026_fake/053.png
srm,UADFV_train,0.18156429,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0042/213.png
srm,UADFV_train,0.6656177,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0031_fake/069.png
srm,UADFV_train,0.87926257,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0009_fake/123.png
srm,UADFV_train,0.9414023,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0006_fake/004.png
srm,UADFV_train,0.947567,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0028_fake/040.png
srm,UADFV_train,0.11098307,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0013/348.png
srm,UADFV_train,0.048962407,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0045/231.png
srm,UADFV_train,0.040826906,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0020/085.png
srm,UADFV_train,0.08481591,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0004/048.png
srm,UADFV_train,0.91628146,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0000_fake/197.png
srm,UADFV_train,0.8777964,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0022_fake/233.png
srm,UADFV_train,0.07564788,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0017/039.png
srm,UADFV_train,0.8088274,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0032_fake/012.png
srm,UADFV_train,0.95317423,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0000_fake/075.png
srm,UADFV_train,0.88541234,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0030_fake/201.png
srm,UADFV_train,0.03564516,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0047/281.png
srm,UADFV_train,0.9018998,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0006_fake/022.png
srm,UADFV_train,0.9509799,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0036_fake/000.png
srm,UADFV_train,0.18038659,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0037/003.png
srm,UADFV_train,0.82099456,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0027_fake/055.png
srm,UADFV_train,0.86789036,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0004_fake/111.png
srm,UADFV_train,0.9227176,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0017_fake/065.png
srm,UADFV_train,0.9499122,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0014_fake/163.png
srm,UADFV_train,0.15004618,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0005/182.png
srm,UADFV_train,0.902745,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0030_fake/265.png
srm,UADFV_train,0.13221852,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0037/052.png
srm,UADFV_train,0.8987944,1,/data/Btask/DeepfakeBench1/datasets/UADFV/fake/frames/0001_fake/030.png
srm,UADFV_train,0.17049235,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0041/990.png
srm,UADFV_train,0.092355035,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0039/097.png
srm,UADFV_train,0.18620141,0,/data/Btask/DeepfakeBench1/datasets/UADFV/real/frames/0010/439.png
